Dataset type,RNA dataset num.,Prot. count dataset num.,Cell,Gene,Log2 TPM,Log10 Prot. count
Cancer,2.0,,ACH-001390,IL1R1_HUMAN,1.1763227726404628,
Cancer,2.0,,ACH-001401,IL1R1_HUMAN,0.1634987322828795,
Cancer,2.0,,ACH-000365,IL1R1_HUMAN,0.0426443374084937,
Cancer,2.0,,ACH-001431,IL1R1_HUMAN,0.0,
Cancer,2.0,,ACH-000475,IL1R1_HUMAN,4.561937059622433,
Cancer,2.0,,ACH-000860,IL1R1_HUMAN,1.0071955014042038,
Cancer,2.0,,ACH-000074,IL1R1_HUMAN,0.8559896973084807,
Cancer,2.0,,ACH-000377,IL1R1_HUMAN,1.5897634869849773,
Cancer,2.0,,ACH-001562,IL1R1_HUMAN,4.604071323668861,
Cancer,2.0,,ACH-000259,IL1R1_HUMAN,0.0565835283663675,
Cancer,2.0,,ACH-001388,IL1R1_HUMAN,1.4854268271702415,
Cancer,2.0,,ACH-001410,IL1R1_HUMAN,2.263034405833794,
Cancer,2.0,,ACH-002025,IL1R1_HUMAN,0.6229303509201767,
Cancer,2.0,,ACH-000720,IL1R1_HUMAN,4.1945598860226125,
Cancer,2.0,,ACH-000095,IL1R1_HUMAN,0.0,
Cancer,2.0,,ACH-001345,IL1R1_HUMAN,0.1634987322828795,
Cancer,2.0,,ACH-000558,IL1R1_HUMAN,1.3391373849195856,
Cancer,2.0,,ACH-000664,IL1R1_HUMAN,4.6904170955324656,
Cancer,2.0,,ACH-000177,IL1R1_HUMAN,0.1763227726404629,
Cancer,2.0,,ACH-000335,IL1R1_HUMAN,2.090853430451113,
Cancer,2.0,,ACH-000940,IL1R1_HUMAN,3.0268000593437154,
Cancer,2.0,,ACH-000631,IL1R1_HUMAN,3.1342209397606338,
Cancer,2.0,,ACH-000207,IL1R1_HUMAN,3.3291235962915664,
Cancer,2.0,,ACH-000764,IL1R1_HUMAN,3.57773093149008,
Cancer,2.0,,ACH-000995,IL1R1_HUMAN,0.0285691521967709,
Cancer,2.0,,ACH-000373,IL1R1_HUMAN,0.3895668117627256,
Cancer,2.0,,ACH-000953,IL1R1_HUMAN,0.1505596765753814,
Cancer,2.0,,ACH-000709,IL1R1_HUMAN,2.82781902461732,
Cancer,2.0,,ACH-000846,IL1R1_HUMAN,0.5260688116675876,
Cancer,2.0,,ACH-001702,IL1R1_HUMAN,5.0192571186810815,
Cancer,2.0,,ACH-000333,IL1R1_HUMAN,1.2868811477881614,
Cancer,2.0,,ACH-002059,IL1R1_HUMAN,0.0,
Cancer,2.0,,ACH-000929,IL1R1_HUMAN,1.5558161550616396,
Cancer,2.0,,ACH-001395,IL1R1_HUMAN,3.426264754702098,
Cancer,2.0,,ACH-000948,IL1R1_HUMAN,0.879705766282288,
Cancer,2.0,,ACH-002015,IL1R1_HUMAN,3.27500704749987,
Cancer,2.0,,ACH-000981,IL1R1_HUMAN,0.3895668117627256,
Cancer,2.0,,ACH-000617,IL1R1_HUMAN,5.592457037268081,
Cancer,2.0,,ACH-000311,IL1R1_HUMAN,1.480265122054463,
Cancer,2.0,,ACH-001210,IL1R1_HUMAN,3.158660175346498,
Cancer,2.0,,ACH-001834,IL1R1_HUMAN,4.475733430966398,
Cancer,2.0,,ACH-000390,IL1R1_HUMAN,1.6276068381296498,
Cancer,2.0,,ACH-000468,IL1R1_HUMAN,0.5945485495503542,
Cancer,2.0,,ACH-001061,IL1R1_HUMAN,1.2141248053528475,
Cancer,2.0,,ACH-000077,IL1R1_HUMAN,0.1634987322828795,
Cancer,2.0,,ACH-000456,IL1R1_HUMAN,4.569248029867182,
Cancer,2.0,,ACH-000496,IL1R1_HUMAN,4.888499735514123,
Cancer,2.0,,ACH-002512,IL1R1_HUMAN,0.4854268271702416,
Cancer,2.0,,ACH-000062,IL1R1_HUMAN,4.473137487772256,
Cancer,2.0,,ACH-002464,IL1R1_HUMAN,3.6322682154995127,
Cancer,2.0,,ACH-000088,IL1R1_HUMAN,4.681449265314958,
Cancer,2.0,,ACH-000536,IL1R1_HUMAN,4.270528942380718,
Cancer,2.0,,ACH-000071,IL1R1_HUMAN,4.748461233004035,
Cancer,2.0,,ACH-002004,IL1R1_HUMAN,2.035623909730721,
Cancer,2.0,,ACH-000878,IL1R1_HUMAN,2.693765712217783,
Cancer,2.0,,ACH-001380,IL1R1_HUMAN,0.5558161550616396,
Cancer,2.0,,ACH-002061,IL1R1_HUMAN,0.2265085298086797,
Cancer,2.0,,ACH-000385,IL1R1_HUMAN,4.111865963867557,
Cancer,2.0,,ACH-000412,IL1R1_HUMAN,0.3673710656485294,
Cancer,2.0,,ACH-000427,IL1R1_HUMAN,1.144046369616707,
Cancer,2.0,,ACH-000938,IL1R1_HUMAN,0.137503523749935,
Cancer,2.0,,ACH-000462,IL1R1_HUMAN,0.2868811477881615,
Cancer,2.0,,ACH-000939,IL1R1_HUMAN,4.4886435398537845,
Cancer,2.0,,ACH-000325,IL1R1_HUMAN,3.0107798387532423,
Cancer,2.0,,ACH-000515,IL1R1_HUMAN,0.01435529297707,
Cancer,2.0,,ACH-001033,IL1R1_HUMAN,0.8155754288625725,
Cancer,2.0,,ACH-000919,IL1R1_HUMAN,0.2387868595871164,
Cancer,2.0,,ACH-000863,IL1R1_HUMAN,1.3617683594191536,
Cancer,2.0,,ACH-000642,IL1R1_HUMAN,1.5753123306874368,
Cancer,2.0,,ACH-000581,IL1R1_HUMAN,1.9068905956085185,
Cancer,2.0,,ACH-001050,IL1R1_HUMAN,1.2016338611696504,
Cancer,2.0,,ACH-001818,IL1R1_HUMAN,6.246027980528104,
Cancer,2.0,,ACH-001384,IL1R1_HUMAN,2.0461417816447205,
Cancer,2.0,,ACH-000797,IL1R1_HUMAN,4.961623328286945,
Cancer,2.0,,ACH-000220,IL1R1_HUMAN,0.0565835283663675,
Cancer,2.0,,ACH-001533,IL1R1_HUMAN,0.0,
Cancer,2.0,,ACH-000827,IL1R1_HUMAN,4.88410945135923,
Cancer,2.0,,ACH-000961,IL1R1_HUMAN,4.38404980679516,
Cancer,2.0,,ACH-000778,IL1R1_HUMAN,1.7311832415722,
Cancer,2.0,,ACH-000825,IL1R1_HUMAN,2.495695162624069,
Cancer,2.0,,ACH-000743,IL1R1_HUMAN,0.070389327891398,
Cancer,2.0,,ACH-000190,IL1R1_HUMAN,4.931683057059805,
Cancer,2.0,,ACH-001819,IL1R1_HUMAN,1.790772037862,
Cancer,2.0,,ACH-000157,IL1R1_HUMAN,0.2509615735332188,
Cancer,2.0,,ACH-001786,IL1R1_HUMAN,0.8237493603082727,
Cancer,2.0,,ACH-000253,IL1R1_HUMAN,1.1890338243900171,
Cancer,2.0,,ACH-001376,IL1R1_HUMAN,2.4620523187964327,
Cancer,2.0,,ACH-000958,IL1R1_HUMAN,0.9107326619029126,
Cancer,2.0,,ACH-000228,IL1R1_HUMAN,3.400537929583729,
Cancer,2.0,,ACH-000266,IL1R1_HUMAN,2.62993940943954,
Cancer,2.0,,ACH-001750,IL1R1_HUMAN,2.643856189774725,
Cancer,2.0,,ACH-000174,IL1R1_HUMAN,0.7739963251111731,
Cancer,2.0,,ACH-000245,IL1R1_HUMAN,0.0565835283663675,
Cancer,2.0,,ACH-001279,IL1R1_HUMAN,0.6229303509201767,
Cancer,2.0,,ACH-000620,IL1R1_HUMAN,2.9616233282869446,
Cancer,2.0,,ACH-000813,IL1R1_HUMAN,0.8639384504239714,
Cancer,2.0,,ACH-001513,IL1R1_HUMAN,0.8559896973084807,
Cancer,2.0,,ACH-000168,IL1R1_HUMAN,0.9560566524124028,
Cancer,2.0,,ACH-000257,IL1R1_HUMAN,0.01435529297707,
Cancer,2.0,,ACH-000211,IL1R1_HUMAN,2.063502942306158,
Cancer,2.0,,ACH-000283,IL1R1_HUMAN,0.5945485495503542,
Cancer,2.0,,ACH-002041,IL1R1_HUMAN,4.268284666520996,
Cancer,2.0,,ACH-000987,IL1R1_HUMAN,0.6959938131099002,
Cancer,2.0,,ACH-000682,IL1R1_HUMAN,3.710393192170516,
Cancer,2.0,,ACH-000073,IL1R1_HUMAN,0.0976107966264223,
Cancer,2.0,,ACH-000212,IL1R1_HUMAN,1.6182386555954549,
Cancer,2.0,,ACH-000096,IL1R1_HUMAN,0.01435529297707,
Cancer,2.0,,ACH-001433,IL1R1_HUMAN,0.1110313123887439,
Cancer,2.0,,ACH-000063,IL1R1_HUMAN,6.427941332509482,
Cancer,2.0,,ACH-001999,IL1R1_HUMAN,0.6690267655096305,
Cancer,2.0,,ACH-000776,IL1R1_HUMAN,1.1375035237499351,
Cancer,2.0,,ACH-000521,IL1R1_HUMAN,3.23112515787905,
Cancer,2.0,,ACH-000025,IL1R1_HUMAN,3.76659516172927,
Cancer,2.0,,ACH-000591,IL1R1_HUMAN,4.121015400961366,
Cancer,2.0,,ACH-001716,IL1R1_HUMAN,0.0,
Cancer,2.0,,ACH-000833,IL1R1_HUMAN,1.6182386555954549,
Cancer,2.0,,ACH-001628,IL1R1_HUMAN,3.752748591407134,
Cancer,2.0,,ACH-000398,IL1R1_HUMAN,0.070389327891398,
Cancer,2.0,,ACH-000274,IL1R1_HUMAN,2.003602236680196,
Cancer,2.0,,ACH-001370,IL1R1_HUMAN,4.836429131161648,
Cancer,2.0,,ACH-000029,IL1R1_HUMAN,2.292781749227846,
Cancer,2.0,,ACH-001849,IL1R1_HUMAN,0.4222330006830478,
Cancer,2.0,,ACH-000644,IL1R1_HUMAN,0.7739963251111731,
Cancer,2.0,,ACH-001422,IL1R1_HUMAN,1.570462931026041,
Cancer,2.0,,ACH-000588,IL1R1_HUMAN,0.0285691521967709,
Cancer,2.0,,ACH-000849,IL1R1_HUMAN,2.327687364176047,
Cancer,2.0,,ACH-000219,IL1R1_HUMAN,0.3219280948873623,
Cancer,2.0,,ACH-000150,IL1R1_HUMAN,2.575312330687437,
Cancer,2.0,,ACH-001845,IL1R1_HUMAN,2.229587922740652,
Cancer,2.0,,ACH-000384,IL1R1_HUMAN,0.5753123306874368,
Cancer,2.0,,ACH-001053,IL1R1_HUMAN,0.0,
Cancer,2.0,,ACH-001274,IL1R1_HUMAN,2.4594316186372973,
Cancer,2.0,,ACH-000091,IL1R1_HUMAN,5.209843230525496,
Cancer,2.0,,ACH-002014,IL1R1_HUMAN,0.0,
Cancer,2.0,,ACH-001634,IL1R1_HUMAN,1.144046369616707,
Cancer,2.0,,ACH-000495,IL1R1_HUMAN,3.956985924612576,
Cancer,2.0,,ACH-000911,IL1R1_HUMAN,2.007195501404204,
Cancer,2.0,,ACH-000013,IL1R1_HUMAN,6.464341532761104,
Cancer,2.0,,ACH-000777,IL1R1_HUMAN,3.028569152196771,
Cancer,2.0,,ACH-001765,IL1R1_HUMAN,0.3895668117627256,
Cancer,2.0,,ACH-000312,IL1R1_HUMAN,0.3895668117627256,
Cancer,2.0,,ACH-000085,IL1R1_HUMAN,1.0356239097307212,
Cancer,2.0,,ACH-000436,IL1R1_HUMAN,0.070389327891398,
Cancer,2.0,,ACH-000869,IL1R1_HUMAN,2.0426443374084937,
Cancer,2.0,,ACH-000267,IL1R1_HUMAN,4.891905188211931,
Cancer,2.0,,ACH-000489,IL1R1_HUMAN,0.6780719051126377,
Cancer,2.0,,ACH-000431,IL1R1_HUMAN,0.0285691521967709,
Cancer,2.0,,ACH-000152,IL1R1_HUMAN,1.372952097911829,
Cancer,2.0,,ACH-000909,IL1R1_HUMAN,2.889473542531109,
Cancer,2.0,,ACH-000534,IL1R1_HUMAN,0.4646682670034443,
Cancer,2.0,,ACH-000582,IL1R1_HUMAN,0.3334237337251918,
Cancer,2.0,,ACH-000460,IL1R1_HUMAN,5.702934531975978,
Cancer,2.0,,ACH-000443,IL1R1_HUMAN,1.2570106182060237,
Cancer,2.0,,ACH-001570,IL1R1_HUMAN,0.5160151470036647,
Cancer,2.0,,ACH-000986,IL1R1_HUMAN,0.2016338611696504,
Cancer,2.0,,ACH-001335,IL1R1_HUMAN,2.8011586560936985,
Cancer,2.0,,ACH-000023,IL1R1_HUMAN,1.097610796626422,
Cancer,2.0,,ACH-002062,IL1R1_HUMAN,4.292045492492862,
Cancer,2.0,,ACH-002462,IL1R1_HUMAN,3.0686708106650986,
Cancer,2.0,,ACH-000151,IL1R1_HUMAN,0.1110313123887439,
Cancer,2.0,,ACH-001277,IL1R1_HUMAN,1.5753123306874368,
Cancer,2.0,,ACH-000607,IL1R1_HUMAN,0.1634987322828795,
Cancer,2.0,,ACH-000703,IL1R1_HUMAN,0.1110313123887439,
Cancer,2.0,,ACH-001211,IL1R1_HUMAN,0.0426443374084937,
Cancer,2.0,,ACH-001511,IL1R1_HUMAN,0.765534746362977,
Cancer,2.0,,ACH-000113,IL1R1_HUMAN,0.5849625007211562,
Cancer,2.0,,ACH-000337,IL1R1_HUMAN,2.2387868595871168,
Cancer,2.0,,ACH-000598,IL1R1_HUMAN,0.0565835283663675,
Cancer,2.0,,ACH-000057,IL1R1_HUMAN,0.070389327891398,
Cancer,2.0,,ACH-000281,IL1R1_HUMAN,1.2448870591235344,
Cancer,2.0,,ACH-000321,IL1R1_HUMAN,0.6415460290875237,
Cancer,2.0,,ACH-000985,IL1R1_HUMAN,0.2387868595871164,
Cancer,2.0,,ACH-000444,IL1R1_HUMAN,0.2630344058337938,
Cancer,2.0,,ACH-000347,IL1R1_HUMAN,0.9781956296816516,
Cancer,2.0,,ACH-001399,IL1R1_HUMAN,0.1890338243900171,
Cancer,2.0,,ACH-001097,IL1R1_HUMAN,0.0,
Cancer,2.0,,ACH-000127,IL1R1_HUMAN,0.5753123306874368,
Cancer,2.0,,ACH-001961,IL1R1_HUMAN,3.784503982929567,
Cancer,2.0,,ACH-001796,IL1R1_HUMAN,2.007195501404204,
Cancer,2.0,,ACH-000307,IL1R1_HUMAN,0.2141248053528473,
Cancer,2.0,,ACH-001030,IL1R1_HUMAN,0.070389327891398,
Cancer,2.0,,ACH-000595,IL1R1_HUMAN,3.049630767724601,
Cancer,2.0,,ACH-001540,IL1R1_HUMAN,3.2234225499349374,
Cancer,2.0,,ACH-000298,IL1R1_HUMAN,0.2016338611696504,
Cancer,2.0,,ACH-000771,IL1R1_HUMAN,1.7398481026993275,
Cancer,2.0,,ACH-000500,IL1R1_HUMAN,2.9068905956085187,
Cancer,2.0,,ACH-000353,IL1R1_HUMAN,2.263034405833794,
Cancer,2.0,,ACH-000363,IL1R1_HUMAN,0.0976107966264223,
Cancer,2.0,,ACH-000350,IL1R1_HUMAN,0.7570232465074596,
Cancer,2.0,,ACH-000053,IL1R1_HUMAN,7.359310316890443,
Cancer,2.0,,ACH-001543,IL1R1_HUMAN,0.6229303509201767,
Cancer,2.0,,ACH-000246,IL1R1_HUMAN,2.017921907997262,
Cancer,2.0,,ACH-000663,IL1R1_HUMAN,2.7070829917717063,
Cancer,2.0,,ACH-000346,IL1R1_HUMAN,3.1210154009613658,
Cancer,2.0,,ACH-000970,IL1R1_HUMAN,1.8439838440483265,
Cancer,2.0,,ACH-001333,IL1R1_HUMAN,0.7990873060740036,
Cancer,2.0,,ACH-000794,IL1R1_HUMAN,3.090853430451113,
Cancer,2.0,,ACH-000039,IL1R1_HUMAN,0.01435529297707,
Cancer,2.0,,ACH-000471,IL1R1_HUMAN,3.18269229751619,
Cancer,2.0,,ACH-000850,IL1R1_HUMAN,5.211790976252541,
Cancer,2.0,,ACH-000291,IL1R1_HUMAN,3.587364990936461,
Cancer,2.0,,ACH-001453,IL1R1_HUMAN,1.867896463992655,
Cancer,2.0,,ACH-001458,IL1R1_HUMAN,0.01435529297707,
Cancer,2.0,,ACH-000886,IL1R1_HUMAN,2.956056652412403,
Cancer,2.0,,ACH-000888,IL1R1_HUMAN,1.859969548221026,
Cancer,2.0,,ACH-000659,IL1R1_HUMAN,0.070389327891398,
Cancer,2.0,,ACH-000030,IL1R1_HUMAN,1.992768430768924,
Cancer,2.0,,ACH-001201,IL1R1_HUMAN,0.01435529297707,
Cancer,2.0,,ACH-000271,IL1R1_HUMAN,0.1110313123887439,
Cancer,2.0,,ACH-000549,IL1R1_HUMAN,3.5921580021253603,
Cancer,2.0,,ACH-000555,IL1R1_HUMAN,4.339850002884624,
Cancer,2.0,,ACH-000478,IL1R1_HUMAN,5.718361626138354,
Cancer,2.0,,ACH-000775,IL1R1_HUMAN,1.4698859762744636,
Cancer,2.0,,ACH-000038,IL1R1_HUMAN,3.3362833878644325,
Cancer,2.0,,ACH-001109,IL1R1_HUMAN,2.8298495598446904,
Cancer,2.0,,ACH-001442,IL1R1_HUMAN,2.286881147788161,
Cancer,2.0,,ACH-000559,IL1R1_HUMAN,0.0426443374084937,
Cancer,2.0,,ACH-000510,IL1R1_HUMAN,1.3334237337251915,
Cancer,2.0,,ACH-002065,IL1R1_HUMAN,3.669026765509631,
Cancer,2.0,,ACH-000676,IL1R1_HUMAN,1.5897634869849773,
Cancer,2.0,,ACH-002659,IL1R1_HUMAN,0.8953026213333066,
Cancer,2.0,,ACH-000844,IL1R1_HUMAN,0.0840642647884745,
Cancer,2.0,,ACH-000925,IL1R1_HUMAN,2.636914580355878,
Cancer,2.0,,ACH-002465,IL1R1_HUMAN,2.994579724215748,
Cancer,2.0,,ACH-000272,IL1R1_HUMAN,3.0840642647884744,
Cancer,2.0,,ACH-001035,IL1R1_HUMAN,0.1243281350022017,
Cancer,2.0,,ACH-000513,IL1R1_HUMAN,1.5801454844233804,
Cancer,2.0,,ACH-001059,IL1R1_HUMAN,0.070389327891398,
Cancer,2.0,,ACH-000959,IL1R1_HUMAN,0.2986583155645151,
Cancer,2.0,,ACH-000169,IL1R1_HUMAN,1.5058909297299572,
Cancer,2.0,,ACH-001402,IL1R1_HUMAN,2.056583528366368,
Cancer,2.0,,ACH-000796,IL1R1_HUMAN,1.6825732973475784,
Cancer,2.0,,ACH-000143,IL1R1_HUMAN,0.0285691521967709,
Cancer,2.0,,ACH-000067,IL1R1_HUMAN,4.03121873061072,
Cancer,2.0,,ACH-000640,IL1R1_HUMAN,2.451540833017832,
Cancer,2.0,,ACH-001674,IL1R1_HUMAN,0.0,
Cancer,2.0,,ACH-001698,IL1R1_HUMAN,0.2265085298086797,
Cancer,2.0,,ACH-002002,IL1R1_HUMAN,0.925999418556223,
Cancer,2.0,,ACH-002011,IL1R1_HUMAN,0.8718436485093178,
Cancer,2.0,,ACH-000967,IL1R1_HUMAN,2.643856189774725,
Cancer,2.0,,ACH-000469,IL1R1_HUMAN,4.020591094773247,
Cancer,2.0,,ACH-001353,IL1R1_HUMAN,1.4276061727818994,
Cancer,2.0,,ACH-001574,IL1R1_HUMAN,0.5945485495503542,
Cancer,2.0,,ACH-000097,IL1R1_HUMAN,4.797531839571962,
Cancer,2.0,,ACH-000256,IL1R1_HUMAN,2.803227036434928,
Cancer,2.0,,ACH-000977,IL1R1_HUMAN,3.758089934201813,
Cancer,2.0,,ACH-000972,IL1R1_HUMAN,1.9411063109464315,
Cancer,2.0,,ACH-001367,IL1R1_HUMAN,0.0,
Cancer,2.0,,ACH-000382,IL1R1_HUMAN,0.6780719051126377,
Cancer,2.0,,ACH-000579,IL1R1_HUMAN,0.0976107966264223,
Cancer,2.0,,ACH-001532,IL1R1_HUMAN,0.0565835283663675,
Cancer,2.0,,ACH-000695,IL1R1_HUMAN,0.0426443374084937,
Cancer,2.0,,ACH-001795,IL1R1_HUMAN,5.3729520979118295,
Cancer,2.0,,ACH-001510,IL1R1_HUMAN,4.113533819591914,
Cancer,2.0,,ACH-000502,IL1R1_HUMAN,0.8953026213333066,
Cancer,2.0,,ACH-000183,IL1R1_HUMAN,0.1763227726404629,
Cancer,2.0,,ACH-000408,IL1R1_HUMAN,0.3561438102252753,
Cancer,2.0,,ACH-001496,IL1R1_HUMAN,1.3045110418099528,
Cancer,2.0,,ACH-000788,IL1R1_HUMAN,0.5558161550616396,
Cancer,2.0,,ACH-001622,IL1R1_HUMAN,3.5197934862411,
Cancer,2.0,,ACH-000466,IL1R1_HUMAN,0.1763227726404629,
Cancer,2.0,,ACH-001560,IL1R1_HUMAN,0.3448284969974411,
Cancer,2.0,,ACH-000005,IL1R1_HUMAN,0.4436066514756146,
Cancer,2.0,,ACH-001687,IL1R1_HUMAN,0.4541758931858021,
Cancer,2.0,,ACH-001151,IL1R1_HUMAN,1.948600847493356,
Cancer,2.0,,ACH-000701,IL1R1_HUMAN,2.169925001442312,
Cancer,2.0,,ACH-000542,IL1R1_HUMAN,0.5459683691052926,
Cancer,2.0,,ACH-000126,IL1R1_HUMAN,3.788685710613534,
Cancer,2.0,,ACH-001685,IL1R1_HUMAN,0.1505596765753814,
Cancer,2.0,,ACH-000933,IL1R1_HUMAN,2.608809242675524,
Cancer,2.0,,ACH-000068,IL1R1_HUMAN,0.0426443374084937,
Cancer,2.0,,ACH-000015,IL1R1_HUMAN,0.6040713236688608,
Cancer,2.0,,ACH-001111,IL1R1_HUMAN,2.875780063068488,
Cancer,2.0,,ACH-000487,IL1R1_HUMAN,3.5147534984397533,
Cancer,2.0,,ACH-000122,IL1R1_HUMAN,0.1763227726404629,
Cancer,2.0,,ACH-000288,IL1R1_HUMAN,4.866907978143166,
Cancer,2.0,,ACH-001820,IL1R1_HUMAN,0.0285691521967709,
Cancer,2.0,,ACH-000782,IL1R1_HUMAN,0.5058909297299572,
Cancer,2.0,,ACH-001632,IL1R1_HUMAN,0.4222330006830478,
Cancer,2.0,,ACH-000357,IL1R1_HUMAN,0.2016338611696504,
Cancer,2.0,,ACH-000079,IL1R1_HUMAN,5.693765712217783,
Cancer,2.0,,ACH-001031,IL1R1_HUMAN,0.070389327891398,
Cancer,2.0,,ACH-001048,IL1R1_HUMAN,4.1034976397033365,
Cancer,2.0,,ACH-000453,IL1R1_HUMAN,0.1505596765753814,
Cancer,2.0,,ACH-000791,IL1R1_HUMAN,2.881664619320345,
Cancer,2.0,,ACH-000567,IL1R1_HUMAN,0.2265085298086797,
Cancer,2.0,,ACH-001391,IL1R1_HUMAN,4.05484847699562,
Cancer,2.0,,ACH-001075,IL1R1_HUMAN,1.0496307677246008,
Cancer,2.0,,ACH-000105,IL1R1_HUMAN,0.0285691521967709,
Cancer,2.0,,ACH-000557,IL1R1_HUMAN,0.4750848829487828,
Cancer,2.0,,ACH-000175,IL1R1_HUMAN,5.720004786954807,
Cancer,2.0,,ACH-001356,IL1R1_HUMAN,4.364572432295856,
Cancer,2.0,,ACH-001844,IL1R1_HUMAN,1.978195629681652,
Cancer,2.0,,ACH-001346,IL1R1_HUMAN,2.910732661902913,
Cancer,2.0,,ACH-000885,IL1R1_HUMAN,1.4436066514756147,
Cancer,2.0,,ACH-000900,IL1R1_HUMAN,1.4646682670034443,
Cancer,2.0,,ACH-000666,IL1R1_HUMAN,1.2078928516413328,
Cancer,2.0,,ACH-000217,IL1R1_HUMAN,2.895302621333306,
Cancer,2.0,,ACH-000872,IL1R1_HUMAN,3.773996325111173,
Cancer,2.0,,ACH-001638,IL1R1_HUMAN,0.8318772411916731,
Cancer,2.0,,ACH-001228,IL1R1_HUMAN,3.1342209397606338,
Cancer,2.0,,ACH-000181,IL1R1_HUMAN,4.410748128185948,
Cancer,2.0,,ACH-000115,IL1R1_HUMAN,3.3978029618624896,
Cancer,2.0,,ACH-000130,IL1R1_HUMAN,0.0426443374084937,
Cancer,2.0,,ACH-000121,IL1R1_HUMAN,4.241840183564671,
Cancer,2.0,,ACH-001711,IL1R1_HUMAN,2.5160151470036647,
Cancer,2.0,,ACH-000934,IL1R1_HUMAN,2.7398481026993275,
Cancer,2.0,,ACH-000996,IL1R1_HUMAN,4.182692297516191,
Cancer,2.0,,ACH-001529,IL1R1_HUMAN,2.1602748314085933,
Cancer,2.0,,ACH-001743,IL1R1_HUMAN,0.925999418556223,
Cancer,2.0,,ACH-000320,IL1R1_HUMAN,1.063502942306158,
Cancer,2.0,,ACH-000505,IL1R1_HUMAN,4.664482840364682,
Cancer,2.0,,ACH-000781,IL1R1_HUMAN,5.004950759951045,
Cancer,2.0,,ACH-000059,IL1R1_HUMAN,0.2868811477881615,
Cancer,2.0,,ACH-000920,IL1R1_HUMAN,0.0426443374084937,
Cancer,2.0,,ACH-000294,IL1R1_HUMAN,0.1890338243900171,
Cancer,2.0,,ACH-000422,IL1R1_HUMAN,3.836934011321092,
Cancer,2.0,,ACH-000200,IL1R1_HUMAN,3.374343989038501,
Cancer,2.0,,ACH-000046,IL1R1_HUMAN,2.613531652917927,
Cancer,2.0,,ACH-000968,IL1R1_HUMAN,0.0976107966264223,
Cancer,2.0,,ACH-000830,IL1R1_HUMAN,0.0285691521967709,
Cancer,2.0,,ACH-000114,IL1R1_HUMAN,4.157852169141737,
Cancer,2.0,,ACH-000402,IL1R1_HUMAN,0.0285691521967709,
Cancer,2.0,,ACH-001578,IL1R1_HUMAN,0.3673710656485294,
Cancer,2.0,,ACH-000036,IL1R1_HUMAN,4.3125199674749455,
Cancer,2.0,,ACH-000973,IL1R1_HUMAN,0.8237493603082727,
Cancer,2.0,,ACH-001128,IL1R1_HUMAN,1.6870606883398924,
Cancer,2.0,,ACH-000750,IL1R1_HUMAN,1.1176950426697545,
Cancer,2.0,,ACH-000285,IL1R1_HUMAN,0.0565835283663675,
Cancer,2.0,,ACH-001858,IL1R1_HUMAN,3.8708578643637614,
Cancer,2.0,,ACH-001997,IL1R1_HUMAN,0.3785116232537298,
Cancer,2.0,,ACH-000052,IL1R1_HUMAN,0.1634987322828795,
Immune,3.0,,mTregs,IL1R1_HUMAN,5.247927513443585,
Immune,3.0,,nTregs,IL1R1_HUMAN,1.4329594072761065,
Immune,3.0,,NK,IL1R1_HUMAN,0.2630344058337938,
